run,feature_set,classifier,select_k,n_runs,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,f1_mean,f1_std,f1_min,f1_max,roc_auc_mean,roc_auc_std,roc_auc_min,roc_auc_max,brier_score_mean,brier_score_std,brier_score_min,brier_score_max,expected_calibration_error_mean,expected_calibration_error_std,expected_calibration_error_min,expected_calibration_error_max
combined_v4_logreg,combined_v4,logistic_regression,0,3,0.7543859649122807,0.032821556024332836,0.7192982456140351,0.7982456140350878,0.7393483709273183,0.03544394893165652,0.7142857142857143,0.7894736842105263,0.7738095238095237,0.04208968935634212,0.7142857142857143,0.8035714285714286,0.7556828040950894,0.03355044576972875,0.7142857142857143,0.7964601769911505,0.8314860426929392,0.016908911344741116,0.8140394088669951,0.854371921182266,0.17403698811425836,0.013290030271185683,0.15526369689812172,0.18420466483511463,0.11489384751687252,0.018932667217752937,0.08833557960730232,0.13111621714008198
combined_v4_logreg_selectk60,combined_v4,logistic_regression,60,3,0.7514619883040936,0.027115843554081004,0.7280701754385965,0.7894736842105263,0.7303138113482941,0.033058379353581094,0.6984126984126984,0.7758620689655172,0.7857142857142857,0.0145802960879951,0.7678571428571429,0.8035714285714286,0.7567829309582272,0.02312863903676678,0.7394957983193278,0.7894736842105263,0.8286124794745485,0.015001844593285366,0.8165024630541873,0.8497536945812808,0.1714879899384245,0.012078861117333722,0.15472143245835795,0.18270150568946467,0.07497967287145267,0.017894425246498064,0.052166843769475474,0.09587275193778846
combined_v4_logreg_selectk80,combined_v4,logistic_regression,80,3,0.7309941520467836,0.03675381605256294,0.6929824561403509,0.7807017543859649,0.7202729044834308,0.04299560428871887,0.6666666666666666,0.7719298245614035,0.7440476190476191,0.03669294049386296,0.6964285714285714,0.7857142857142857,0.7312447746596628,0.033624612774118635,0.7058823529411765,0.7787610619469026,0.826867816091954,0.029805047717514195,0.7884852216748769,0.8611453201970444,0.17937906925835279,0.02016478036172384,0.15397199365030637,0.20329812900030222,0.10139061167724082,0.02622763898276627,0.06609230098024055,0.1289066569293027
combined_v3_logreg,combined_v3,logistic_regression,0,3,0.7514619883040936,0.03604920469572503,0.7105263157894737,0.7982456140350878,0.7399586895704239,0.0353660532238271,0.7090909090909091,0.7894736842105263,0.7619047619047619,0.046869094488165564,0.6964285714285714,0.8035714285714286,0.7504332106102017,0.038295278530011544,0.7027027027027027,0.7964601769911505,0.8233784893267652,0.017726315198968716,0.7986453201970444,0.8392857142857143,0.17645601855684956,0.010587406188416429,0.16575764586714298,0.1908770498652085,0.12902993095199314,0.01366644827734587,0.11105316579593355,0.1441652354157285
