policy,n_seeds,source_fake_rate_cap,fake_detection_weight,real_clearance_weight,real_fpr_penalty,fake_miss_penalty,target_accuracy_mean,target_accuracy_std,target_roc_auc_mean,target_roc_auc_std,target_brier_score_mean,target_brier_score_std,target_expected_calibration_error_mean,target_expected_calibration_error_std,target_precision_mean,target_precision_std,target_recall_mean,target_recall_std,target_f1_mean,target_f1_std,target_predicted_positive_rate_mean,target_predicted_positive_rate_std,source_accuracy_mean,source_accuracy_std,source_predicted_positive_rate_mean,source_predicted_positive_rate_std,threshold_mean,threshold_std,threshold_source_utility_mean,threshold_source_utility_std
cap0p55_fd3_rc1_rfp1_fmp1p5,3,0.55,3.0,1.0,1.0,1.5,0.6446666666666667,0.05352880844305552,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.8950190907834134,0.020211005815135352,0.32866666666666666,0.12234922694211572,0.47173534659630323,0.13039509862142615,0.18400000000000002,0.0690217357069496,0.9473684210526315,0.030386856273138165,0.52046783625731,0.02679868827459558,0.3473059487290518,0.17096671643482828,3.7319376026272573,0.13466241019106856
cap0p55_fd3_rc1_rfp1_fmp2,3,0.55,3.0,1.0,1.0,2.0,0.6446666666666667,0.05352880844305552,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.8950190907834134,0.020211005815135352,0.32866666666666666,0.12234922694211572,0.47173534659630323,0.13039509862142615,0.18400000000000002,0.0690217357069496,0.9473684210526315,0.030386856273138165,0.52046783625731,0.02679868827459558,0.3473059487290518,0.17096671643482828,3.720032840722496,0.13801943053588026
cap0p55_fd3_rc1_rfp1_fmp3,3,0.55,3.0,1.0,1.0,3.0,0.6446666666666667,0.05352880844305552,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.8950190907834134,0.020211005815135352,0.32866666666666666,0.12234922694211572,0.47173534659630323,0.13039509862142615,0.18400000000000002,0.0690217357069496,0.9473684210526315,0.030386856273138165,0.52046783625731,0.02679868827459558,0.3473059487290518,0.17096671643482828,3.6962233169129717,0.14505033248814295
cap0p55_fd3_rc1_rfp1_fmp4,3,0.55,3.0,1.0,1.0,4.0,0.6446666666666667,0.05352880844305552,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.8950190907834134,0.020211005815135352,0.32866666666666666,0.12234922694211572,0.47173534659630323,0.13039509862142615,0.18400000000000002,0.0690217357069496,0.9473684210526315,0.030386856273138165,0.52046783625731,0.02679868827459558,0.3473059487290518,0.17096671643482828,3.6724137931034484,0.1524546481364429
cap0p55_fd3_rc1_rfp1_fmp6,3,0.55,3.0,1.0,1.0,6.0,0.6446666666666667,0.05352880844305552,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.8950190907834134,0.020211005815135352,0.32866666666666666,0.12234922694211572,0.47173534659630323,0.13039509862142615,0.18400000000000002,0.0690217357069496,0.9473684210526315,0.030386856273138165,0.52046783625731,0.02679868827459558,0.3473059487290518,0.17096671643482828,3.6247947454844005,0.1681838767760422
cap0p55_fd3_rc1_rfp1_fmp8,3,0.55,3.0,1.0,1.0,8.0,0.6446666666666667,0.05352880844305552,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.8950190907834134,0.020211005815135352,0.32866666666666666,0.12234922694211572,0.47173534659630323,0.13039509862142615,0.18400000000000002,0.0690217357069496,0.9473684210526315,0.030386856273138165,0.52046783625731,0.02679868827459558,0.3473059487290518,0.17096671643482828,3.577175697865352,0.18487713004178166
cap0p55_fd3_rc1_rfp2_fmp3,3,0.55,3.0,1.0,2.0,3.0,0.6446666666666667,0.05352880844305552,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.8950190907834134,0.020211005815135352,0.32866666666666666,0.12234922694211572,0.47173534659630323,0.13039509862142615,0.18400000000000002,0.0690217357069496,0.9473684210526315,0.030386856273138165,0.52046783625731,0.02679868827459558,0.3473059487290518,0.17096671643482828,3.61576354679803,0.19713283111262184
cap0p55_fd3_rc1_rfp2_fmp4,3,0.55,3.0,1.0,2.0,4.0,0.6446666666666667,0.05352880844305552,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.8950190907834134,0.020211005815135352,0.32866666666666666,0.12234922694211572,0.47173534659630323,0.13039509862142615,0.18400000000000002,0.0690217357069496,0.9473684210526315,0.030386856273138165,0.52046783625731,0.02679868827459558,0.3473059487290518,0.17096671643482828,3.591954022988505,0.2036533400589393
cap0p55_fd3_rc1_rfp2_fmp6,3,0.55,3.0,1.0,2.0,6.0,0.6446666666666667,0.05352880844305552,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.8950190907834134,0.020211005815135352,0.32866666666666666,0.12234922694211572,0.47173534659630323,0.13039509862142615,0.18400000000000002,0.0690217357069496,0.9473684210526315,0.030386856273138165,0.52046783625731,0.02679868827459558,0.3473059487290518,0.17096671643482828,3.5443349753694577,0.21757549873221418
cap0p55_fd3_rc1_rfp2_fmp8,3,0.55,3.0,1.0,2.0,8.0,0.6446666666666667,0.05352880844305552,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.8950190907834134,0.020211005815135352,0.32866666666666666,0.12234922694211572,0.47173534659630323,0.13039509862142615,0.18400000000000002,0.0690217357069496,0.9473684210526315,0.030386856273138165,0.52046783625731,0.02679868827459558,0.3473059487290518,0.17096671643482828,3.4967159277504103,0.23249484406333817
cap0p55_fd3_rc1_rfp4_fmp8,3,0.55,3.0,1.0,4.0,8.0,0.6446666666666667,0.05352880844305552,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.8950190907834134,0.020211005815135352,0.32866666666666666,0.12234922694211572,0.47173534659630323,0.13039509862142615,0.18400000000000002,0.0690217357069496,0.9473684210526315,0.030386856273138165,0.52046783625731,0.02679868827459558,0.3473059487290518,0.17096671643482828,3.3357963875205248,0.3350117775177074
uncapped_fd0p5_rc1_rfp0p5_fmp1,3,,0.5,1.0,0.5,1.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.3522167487684726,0.08319475979131835
uncapped_fd0p5_rc1_rfp0p5_fmp1p5,3,,0.5,1.0,0.5,1.5,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.3403119868637108,0.08498726743766795
uncapped_fd0p5_rc1_rfp0p5_fmp2,3,,0.5,1.0,0.5,2.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.328407224958949,0.08886127956445401
uncapped_fd0p5_rc1_rfp1_fmp1p5,3,,0.5,1.0,1.0,1.5,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.3029556650246306,0.11092634638842454
uncapped_fd0p5_rc1_rfp1_fmp2,3,,0.5,1.0,1.0,2.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.2910509031198685,0.11244824193621777
uncapped_fd0p5_rc1_rfp1_fmp3,3,,0.5,1.0,1.0,3.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.2672413793103448,0.12016898154698823
uncapped_fd0p5_rc1_rfp2_fmp3,3,,0.5,1.0,2.0,3.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.1925287356321839,0.16763769105350942
uncapped_fd0p5_rc1_rfp2_fmp4,3,,0.5,1.0,2.0,4.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.16871921182266,0.1733560306419872
uncapped_fd0p5_rc1_rfp4_fmp6,3,,0.5,1.0,4.0,6.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,0.9716748768472904,0.2823698874037087
uncapped_fd0p5_rc1_rfp4_fmp8,3,,0.5,1.0,4.0,8.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,0.9240558292282426,0.29784666922739694
uncapped_fd1_rc1_rfp0p5_fmp1,3,,1.0,1.0,0.5,1.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.8403119868637112,0.08498726743766809
uncapped_fd1_rc1_rfp0p5_fmp1p5,3,,1.0,1.0,0.5,1.5,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.828407224958949,0.08886127956445401
uncapped_fd1_rc1_rfp1_fmp1,3,,1.0,1.0,1.0,1.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.8029556650246306,0.1109263463884246
uncapped_fd1_rc1_rfp1_fmp1p5,3,,1.0,1.0,1.0,1.5,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.7910509031198683,0.11244824193621765
uncapped_fd1_rc1_rfp1_fmp2,3,,1.0,1.0,1.0,2.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.7791461412151068,0.11557068709465809
uncapped_fd1_rc1_rfp2_fmp2,3,,1.0,1.0,2.0,2.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.7044334975369457,0.16638951958263687
uncapped_fd1_rc1_rfp2_fmp3,3,,1.0,1.0,2.0,3.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.6806239737274218,0.16997453487533598
uncapped_fd1_rc1_rfp2_fmp4,3,,1.0,1.0,2.0,4.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.656814449917898,0.17772255912890797
uncapped_fd1_rc1_rfp4_fmp4,3,,1.0,1.0,4.0,4.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.5073891625615758,0.27731586597106145
uncapped_fd1_rc1_rfp4_fmp6,3,,1.0,1.0,4.0,6.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.4597701149425284,0.28534135498112645
uncapped_fd1_rc1_rfp4_fmp8,3,,1.0,1.0,4.0,8.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.4121510673234807,0.303129789295001
uncapped_fd1p5_rc1_rfp0p5_fmp1,3,,1.5,1.0,0.5,1.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.328407224958949,0.0888612795644541
uncapped_fd1p5_rc1_rfp1_fmp1,3,,1.5,1.0,1.0,1.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.2910509031198685,0.11244824193621804
uncapped_fd1p5_rc1_rfp1_fmp1p5,3,,1.5,1.0,1.0,1.5,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.2791461412151066,0.11557068709465833
uncapped_fd1p5_rc1_rfp1_fmp2,3,,1.5,1.0,1.0,2.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.2672413793103448,0.12016898154698866
uncapped_fd1p5_rc1_rfp2_fmp1p5,3,,1.5,1.0,2.0,1.5,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.2044334975369453,0.16638951958263684
uncapped_fd1p5_rc1_rfp2_fmp2,3,,1.5,1.0,2.0,2.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.192528735632184,0.16763769105350956
uncapped_fd1p5_rc1_rfp2_fmp3,3,,1.5,1.0,2.0,3.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.1687192118226597,0.17335603064198712
uncapped_fd1p5_rc1_rfp2_fmp4,3,,1.5,1.0,2.0,4.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.144909688013136,0.18300362427076308
uncapped_fd1p5_rc1_rfp4_fmp4,3,,1.5,1.0,4.0,4.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.995484400656814,0.27834322991729193
uncapped_fd1p5_rc1_rfp4_fmp6,3,,1.5,1.0,4.0,6.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.9478653530377663,0.28892671773664536
uncapped_fd1p5_rc1_rfp4_fmp8,3,,1.5,1.0,4.0,8.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,1.9002463054187189,0.30892511027064945
uncapped_fd2_rc1_rfp1_fmp1,3,,2.0,1.0,1.0,1.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.7791461412151066,0.11557068709465833
uncapped_fd2_rc1_rfp1_fmp1p5,3,,2.0,1.0,1.0,1.5,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.7672413793103448,0.1201689815469884
uncapped_fd2_rc1_rfp2_fmp1,3,,2.0,1.0,2.0,1.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.7044334975369453,0.1663895195826372
uncapped_fd2_rc1_rfp2_fmp1p5,3,,2.0,1.0,2.0,1.5,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.692528735632184,0.16763769105350956
uncapped_fd2_rc1_rfp2_fmp2,3,,2.0,1.0,2.0,2.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.6806239737274216,0.16997453487533642
uncapped_fd2_rc1_rfp2_fmp3,3,,2.0,1.0,2.0,3.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.656814449917898,0.1777225591289081
uncapped_fd2_rc1_rfp4_fmp3,3,,2.0,1.0,4.0,3.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.507389162561576,0.2773158659710615
uncapped_fd2_rc1_rfp4_fmp4,3,,2.0,1.0,4.0,4.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.4835796387520523,0.2800318581372928
uncapped_fd2_rc1_rfp4_fmp6,3,,2.0,1.0,4.0,6.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,2.4359605911330044,0.2931034482758621
uncapped_fd3_rc1_rfp2_fmp1,3,,3.0,1.0,2.0,1.0,0.6266666666666667,0.02657693235370355,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.9137148559141384,0.0353689187561095,0.2806666666666667,0.06184927916583454,0.4265301578560819,0.07272618510008172,0.154,0.03659234892706397,0.9502923976608187,0.02819780924266942,0.5175438596491228,0.03823595564509362,0.44058156160417755,0.15276085252504285,3.6806239737274216,0.16997453487533604
