variant,variant_policy,n_seeds,target_accuracy_mean,target_accuracy_std,target_roc_auc_mean,target_roc_auc_std,target_brier_score_mean,target_brier_score_std,target_expected_calibration_error_mean,target_expected_calibration_error_std,target_precision_mean,target_precision_std,target_recall_mean,target_recall_std,target_f1_mean,target_f1_std,target_predicted_positive_rate_mean,target_predicted_positive_rate_std,source_predicted_positive_rate_mean,source_predicted_positive_rate_std,threshold_source_predicted_positive_rate_mean,threshold_source_predicted_positive_rate_std,selection_validation_utility_mean_mean,selection_validation_utility_mean_std,selection_validation_utility_min_mean,selection_validation_utility_min_std,selected_configs
blur1,cap_0p4,3,0.7105263157894738,0.040198032411893354,0.7871510673234811,0.045431430635043686,0.32801416160462243,0.026123196808303994,0.34496906643226133,0.02190041979582364,0.682051282051282,0.04558048419136196,0.7738095238095237,0.020619652471058052,0.7247156803660221,0.03233757358892947,0.5584795321637427,0.028197809242669482,0.4000000000000001,6.798699777552591e-17,0.4000000000000001,6.798699777552591e-17,1.0839833972506607,0.1012552558172043,0.4372549019607843,0.05921438772761365,seed7:C0.3:mean0p35x8:cap0.4; seed17:C0.03:mean0p35x8:cap0.4; seed29:C0.3:none:cap0.4
