variant,constraint_policy,seed,fusion_c,dropout_config,source_fake_rate_cap,selection_validation_utility_mean,selection_validation_utility_min,threshold,threshold_source_utility,threshold_source_predicted_positive_rate,source_utility,source_accuracy,source_precision,source_recall,source_f1,source_roc_auc,source_brier_score,source_expected_calibration_error,source_predicted_positive_rate,target_utility,target_accuracy,target_precision,target_recall,target_f1,target_roc_auc,target_brier_score,target_expected_calibration_error,target_predicted_positive_rate
social_square,cap_0p4,7,0.3,mean0p35x8,0.4,0.9679659215464842,0.4294117647058821,0.986242431336219,1.425,0.4,1.425,0.89,0.9875,0.79,0.8777777777777778,0.992,0.02622799521272439,0.025279530084538156,0.4,-0.04587438423645335,0.7368421052631579,0.7166666666666667,0.7678571428571429,0.7413793103448276,0.854987684729064,0.29814807661403453,0.33014556059403943,0.5263157894736842
social_square,cap_0p4,17,0.03,mean0p35x8,0.4,1.1294388156600434,0.3823529411764708,0.9541108211355198,1.5,0.4,1.5,0.9,1.0,0.8,0.8888888888888888,0.9969,0.022660159621598223,0.030775615366997865,0.4,0.1265394088669955,0.7543859649122807,0.7413793103448276,0.7678571428571429,0.7543859649122807,0.8075738916256158,0.30110173142859376,0.31278644893301516,0.5087719298245614
social_square,cap_0p4,29,0.3,none,0.4,1.1545454545454543,0.5,0.9397460412935571,1.5,0.4,1.5,0.9,1.0,0.8,0.8888888888888888,0.9974999999999999,0.02205774835737781,0.043256238723679744,0.4,0.8223522167487685,0.8421052631578947,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.8796182266009852,0.23543773965637738,0.2599250933500007,0.49122807017543857
