score_mode,n_seeds,n_images_total,mean_tiles,accuracy_mean,accuracy_std,roc_auc_mean,roc_auc_std,brier_score_mean,brier_score_std,expected_calibration_error_mean,expected_calibration_error_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,predicted_fake_rate_mean,predicted_fake_rate_std
global,3,342,6.87719298245614,0.6198830409356725,0.048312022344614916,0.6584564860426929,0.03413544430618805,0.33913446679796994,0.042618009276195516,0.3353322535419054,0.04090449008641312,0.5864856472360939,0.03780727789151478,0.7678571428571429,0.0643848442047141,0.6646315708280305,0.04511296144177878,0.6432748538011696,0.039554822393183295
tile_mean,3,342,6.87719298245614,0.6578947368421053,0.04019803241189329,0.6801108374384236,0.034645934729392314,0.28960440410086363,0.026024457391372456,0.25722421648017185,0.02686670187836038,0.6147756911841419,0.03318090625011239,0.8154761904761904,0.05740268310114853,0.7005582252586074,0.03676908233864749,0.652046783625731,0.04327090230101969
tile_max,3,342,6.87719298245614,0.6198830409356725,0.03652045613098477,0.7363505747126436,0.016881871968210255,0.3522867102686676,0.03770941289055751,0.36090214849039565,0.03712443074862,0.5698497463067306,0.024773985259186684,0.9285714285714285,0.01785714285714285,0.7061461461461462,0.022841491758590734,0.8011695906432749,0.02679868827459558
tile_top2_mean,3,342,6.87719298245614,0.6198830409356725,0.03545133231866121,0.7469724958949097,0.026434090295471974,0.3377034092590434,0.041975088894216535,0.34940123564270964,0.037488740596670254,0.5710686893415304,0.024865873314123665,0.9166666666666666,0.02727723627949901,0.7034360978433928,0.021146011276111445,0.7894736842105262,0.04019803241189335
