variant,constraint_policy,seed,fusion_c,dropout_config,source_fake_rate_cap,selection_validation_utility_mean,selection_validation_utility_min,threshold,threshold_source_utility,threshold_source_predicted_positive_rate,source_utility,source_accuracy,source_precision,source_recall,source_f1,source_roc_auc,source_brier_score,source_expected_calibration_error,source_predicted_positive_rate,target_utility,target_accuracy,target_precision,target_recall,target_f1,target_roc_auc,target_brier_score,target_expected_calibration_error,target_predicted_positive_rate
blur1,cap_0p4,7,0.3,mean0p35x8,0.4,0.9679659215464842,0.4294117647058821,0.986242431336219,1.425,0.4,1.425,0.89,0.9875,0.79,0.8777777777777778,0.992,0.02622799521272439,0.025279530084538156,0.4,-0.4322660098522167,0.7017543859649122,0.6666666666666666,0.7857142857142857,0.7213114754098361,0.8020320197044335,0.33204717193595507,0.3618091427865665,0.5789473684210527
blur1,cap_0p4,17,0.03,mean0p35x8,0.4,1.1294388156600434,0.3823529411764708,0.9541108211355198,1.5,0.4,1.5,0.9,1.0,0.8,0.8888888888888888,0.9969,0.022660159621598223,0.030775615366997865,0.4,-0.6077586206896552,0.6754385964912281,0.6461538461538462,0.75,0.6942148760330579,0.7361453201970443,0.3518863128783295,0.35288724292254353,0.5701754385964912
blur1,cap_0p4,29,0.3,none,0.4,1.1545454545454543,0.5,0.9397460412935571,1.5,0.4,1.5,0.9,1.0,0.8,0.8888888888888888,0.9974999999999999,0.02205774835737781,0.043256238723679744,0.4,0.08497536945812806,0.7543859649122807,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.8232758620689655,0.3001089999995828,0.3202108135876739,0.5263157894736842
