variant,score_mode,constraint_policy,n_seeds,target_accuracy_mean,target_accuracy_std,target_roc_auc_mean,target_roc_auc_std,target_brier_score_mean,target_brier_score_std,target_expected_calibration_error_mean,target_expected_calibration_error_std,target_precision_mean,target_precision_std,target_recall_mean,target_recall_std,target_f1_mean,target_f1_std,target_predicted_positive_rate_mean,target_predicted_positive_rate_std,source_predicted_positive_rate_mean,source_predicted_positive_rate_std,threshold_source_predicted_positive_rate_mean,threshold_source_predicted_positive_rate_std,selected_configs
resize_half,global,cap_0p4,3,0.716374269005848,0.03320999032631739,0.7816091954022989,0.050809199631989946,0.3248704540669914,0.03174365631367063,0.3410046495138263,0.02438742860190166,0.6888888888888888,0.03849001794597504,0.7738095238095237,0.020619652471058052,0.7286048393353951,0.02711508635156237,0.5526315789473685,0.026315789473684237,0.4000000000000001,6.798699777552591e-17,0.4000000000000001,6.798699777552591e-17,seed7:C0.3:mean0p35x8:cap0.4; seed17:C0.03:mean0p35x8:cap0.4; seed29:C0.3:none:cap0.4
resize_half,tile_mean,cap_0p4,3,0.7163742690058479,0.02679868827459553,0.78438013136289,0.05289954830166655,0.3206359858038004,0.029501054765443534,0.34213131432944816,0.0291869447021256,0.6908011009705924,0.03331679351733894,0.7678571428571428,0.01785714285714285,0.7269937223901418,0.020973258892715913,0.5467836257309941,0.02679868827459553,0.4000000000000001,6.798699777552591e-17,0.4000000000000001,6.798699777552591e-17,seed7:C0.3:mean0p35x8:cap0.4; seed17:C0.03:mean0p35x8:cap0.4; seed29:C0.3:none:cap0.4
resize_half,tile_max,cap_0p4,3,0.7309941520467836,0.028197809242669482,0.7955665024630542,0.03869891411650336,0.3324892488233094,0.03345574113190138,0.3536360993041335,0.03086489940850137,0.693614057644916,0.03849717128358914,0.8154761904761904,0.010309826235528995,0.7490554177005789,0.01772261547347605,0.5789473684210527,0.03823595564509362,0.4000000000000001,6.798699777552591e-17,0.4000000000000001,6.798699777552591e-17,seed7:C0.3:mean0p35x8:cap0.4; seed17:C0.03:mean0p35x8:cap0.4; seed29:C0.3:none:cap0.4
resize_half,tile_top2_mean,cap_0p4,3,0.7280701754385964,0.03038685627313823,0.7953612479474548,0.03853117125553052,0.32986770866283804,0.03192510865704218,0.34963064233383284,0.03010870852191925,0.6920044585814099,0.03965585658127474,0.8095238095238096,0.010309826235528995,0.7456460287679799,0.02053744795977388,0.5760233918128655,0.03652045613098479,0.4000000000000001,6.798699777552591e-17,0.4000000000000001,6.798699777552591e-17,seed7:C0.3:mean0p35x8:cap0.4; seed17:C0.03:mean0p35x8:cap0.4; seed29:C0.3:none:cap0.4
