variant,variant_policy,n_seeds,target_accuracy_mean,target_accuracy_std,target_roc_auc_mean,target_roc_auc_std,target_brier_score_mean,target_brier_score_std,target_expected_calibration_error_mean,target_expected_calibration_error_std,target_precision_mean,target_precision_std,target_recall_mean,target_recall_std,target_f1_mean,target_f1_std,target_predicted_positive_rate_mean,target_predicted_positive_rate_std,source_predicted_positive_rate_mean,source_predicted_positive_rate_std,threshold_source_predicted_positive_rate_mean,threshold_source_predicted_positive_rate_std,selection_validation_utility_mean_mean,selection_validation_utility_mean_std,selection_validation_utility_min_mean,selection_validation_utility_min_std,selected_configs
social_square,cap_0p4,3,0.7777777777777777,0.0563956184853389,0.8473932676518884,0.03661765869860309,0.2782291825663352,0.03708789167542459,0.30095236762568506,0.0365754373218442,0.7657772304324029,0.06484829672551429,0.7916666666666666,0.041239304942116105,0.7783503298476075,0.05317080094585899,0.5087719298245614,0.017543859649122806,0.4000000000000001,6.798699777552591e-17,0.4000000000000001,6.798699777552591e-17,1.0839833972506607,0.1012552558172043,0.4372549019607843,0.05921438772761365,seed7:C0.3:mean0p35x8:cap0.4; seed17:C0.03:mean0p35x8:cap0.4; seed29:C0.3:none:cap0.4
