config,variant,real_fpr_penalty,fake_miss_penalty,source_fake_rate_cap,n_seeds,accuracy_mean,accuracy_std,roc_auc_mean,roc_auc_std,brier_score_mean,brier_score_std,expected_calibration_error_mean,expected_calibration_error_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,predicted_positive_rate_mean,predicted_positive_rate_std,threshold_mean,threshold_std,threshold_source_predicted_positive_rate_mean,threshold_source_predicted_positive_rate_std
score_fusion_all6_c003_source_utility_rfp8_fmp1_cap0p48,train,8.0,1.0,0.48,3,0.9483333333333333,0.007637626158259752,0.9929666666666668,0.0035076107727815505,0.04774816253377537,0.005705968838158797,0.12577516851599632,0.0017720912057118054,0.9859870179457809,0.015666792475543822,0.91,0.026457513110645852,0.9461750823759908,0.00879722208591335,0.46166666666666667,0.020207259421636887,0.665700224539442,0.06579680948793383,0.4749999999999999,0.0
score_fusion_all6_c003_source_utility_rfp8_fmp1p5_cap0p48,train,8.0,1.5,0.48,3,0.9483333333333333,0.007637626158259752,0.9929666666666668,0.0035076107727815505,0.04774816253377537,0.005705968838158797,0.12577516851599632,0.0017720912057118054,0.9859870179457809,0.015666792475543822,0.91,0.026457513110645852,0.9461750823759908,0.00879722208591335,0.46166666666666667,0.020207259421636887,0.665700224539442,0.06579680948793383,0.4749999999999999,0.0
score_fusion_all6_c003_source_utility_rfp8_fmp2_cap0p48,train,8.0,2.0,0.48,3,0.9483333333333333,0.007637626158259752,0.9929666666666668,0.0035076107727815505,0.04774816253377537,0.005705968838158797,0.12577516851599632,0.0017720912057118054,0.9859870179457809,0.015666792475543822,0.91,0.026457513110645852,0.9461750823759908,0.00879722208591335,0.46166666666666667,0.020207259421636887,0.665700224539442,0.06579680948793383,0.4749999999999999,0.0
score_fusion_all6_c003_source_utility_rfp2_fmp1_cap0p45,train,2.0,1.0,0.45,3,0.9383333333333334,0.01607275126832153,0.9929666666666668,0.0035076107727815505,0.04774816253377537,0.005705968838158797,0.12577516851599632,0.0017720912057118054,0.9857073643410853,0.015794499334014587,0.89,0.040000000000000036,0.9349190094197773,0.018487003642728345,0.45166666666666666,0.025658007197234413,0.6847100125981173,0.05444248610466554,0.45,0.0
score_fusion_all6_c003_source_utility_rfp2_fmp1p5_cap0p45,train,2.0,1.5,0.45,3,0.9383333333333334,0.01607275126832153,0.9929666666666668,0.0035076107727815505,0.04774816253377537,0.005705968838158797,0.12577516851599632,0.0017720912057118054,0.9857073643410853,0.015794499334014587,0.89,0.040000000000000036,0.9349190094197773,0.018487003642728345,0.45166666666666666,0.025658007197234413,0.6847100125981173,0.05444248610466554,0.45,0.0
score_fusion_all6_c003_source_utility_rfp2_fmp2_cap0p45,train,2.0,2.0,0.45,3,0.9383333333333334,0.01607275126832153,0.9929666666666668,0.0035076107727815505,0.04774816253377537,0.005705968838158797,0.12577516851599632,0.0017720912057118054,0.9857073643410853,0.015794499334014587,0.89,0.040000000000000036,0.9349190094197773,0.018487003642728345,0.45166666666666666,0.025658007197234413,0.6847100125981173,0.05444248610466554,0.45,0.0
score_fusion_all6_c003_source_utility_rfp4_fmp1_cap0p45,train,4.0,1.0,0.45,3,0.9383333333333334,0.01607275126832153,0.9929666666666668,0.0035076107727815505,0.04774816253377537,0.005705968838158797,0.12577516851599632,0.0017720912057118054,0.9857073643410853,0.015794499334014587,0.89,0.040000000000000036,0.9349190094197773,0.018487003642728345,0.45166666666666666,0.025658007197234413,0.6847100125981173,0.05444248610466554,0.45,0.0
score_fusion_all6_c003_source_utility_rfp4_fmp1p5_cap0p45,train,4.0,1.5,0.45,3,0.9383333333333334,0.01607275126832153,0.9929666666666668,0.0035076107727815505,0.04774816253377537,0.005705968838158797,0.12577516851599632,0.0017720912057118054,0.9857073643410853,0.015794499334014587,0.89,0.040000000000000036,0.9349190094197773,0.018487003642728345,0.45166666666666666,0.025658007197234413,0.6847100125981173,0.05444248610466554,0.45,0.0
score_fusion_all6_c003_source_utility_rfp4_fmp2_cap0p45,train,4.0,2.0,0.45,3,0.9383333333333334,0.01607275126832153,0.9929666666666668,0.0035076107727815505,0.04774816253377537,0.005705968838158797,0.12577516851599632,0.0017720912057118054,0.9857073643410853,0.015794499334014587,0.89,0.040000000000000036,0.9349190094197773,0.018487003642728345,0.45166666666666666,0.025658007197234413,0.6847100125981173,0.05444248610466554,0.45,0.0
score_fusion_all6_c003_source_utility_rfp8_fmp1_cap0p45,train,8.0,1.0,0.45,3,0.9383333333333334,0.01607275126832153,0.9929666666666668,0.0035076107727815505,0.04774816253377537,0.005705968838158797,0.12577516851599632,0.0017720912057118054,0.9857073643410853,0.015794499334014587,0.89,0.040000000000000036,0.9349190094197773,0.018487003642728345,0.45166666666666666,0.025658007197234413,0.6847100125981173,0.05444248610466554,0.45,0.0
score_fusion_all6_c003_source_utility_rfp8_fmp1p5_cap0p45,train,8.0,1.5,0.45,3,0.9383333333333334,0.01607275126832153,0.9929666666666668,0.0035076107727815505,0.04774816253377537,0.005705968838158797,0.12577516851599632,0.0017720912057118054,0.9857073643410853,0.015794499334014587,0.89,0.040000000000000036,0.9349190094197773,0.018487003642728345,0.45166666666666666,0.025658007197234413,0.6847100125981173,0.05444248610466554,0.45,0.0
score_fusion_all6_c003_source_utility_rfp8_fmp2_cap0p45,train,8.0,2.0,0.45,3,0.9383333333333334,0.01607275126832153,0.9929666666666668,0.0035076107727815505,0.04774816253377537,0.005705968838158797,0.12577516851599632,0.0017720912057118054,0.9857073643410853,0.015794499334014587,0.89,0.040000000000000036,0.9349190094197773,0.018487003642728345,0.45166666666666666,0.025658007197234413,0.6847100125981173,0.05444248610466554,0.45,0.0
