variant,variant_policy,n_seeds,target_accuracy_mean,target_accuracy_std,target_roc_auc_mean,target_roc_auc_std,target_brier_score_mean,target_brier_score_std,target_expected_calibration_error_mean,target_expected_calibration_error_std,target_precision_mean,target_precision_std,target_recall_mean,target_recall_std,target_f1_mean,target_f1_std,target_predicted_positive_rate_mean,target_predicted_positive_rate_std,source_predicted_positive_rate_mean,source_predicted_positive_rate_std,threshold_source_predicted_positive_rate_mean,threshold_source_predicted_positive_rate_std,selection_validation_utility_mean_mean,selection_validation_utility_mean_std,selection_validation_utility_min_mean,selection_validation_utility_min_std,selected_configs
crop85,cap_0p4,3,0.7251461988304094,0.04327090230101972,0.8226600985221676,0.04836390508832256,0.2951785205913411,0.02298012743481385,0.3186638207125556,0.013509088179171555,0.7122320302648172,0.06203877409835534,0.75,0.0357142857142857,0.7290307896368503,0.030685145412472078,0.52046783625731,0.05840638700420522,0.4000000000000001,6.798699777552591e-17,0.4000000000000001,6.798699777552591e-17,1.0839833972506607,0.1012552558172043,0.4372549019607843,0.05921438772761365,seed7:C0.3:mean0p35x8:cap0.4; seed17:C0.03:mean0p35x8:cap0.4; seed29:C0.3:none:cap0.4
